station,year,month,day,hour,date,rain,temp,rhum,msl,wdsp,wddir
DUBLIN AIRPORT,2017,6,26,4,2017-06-26T04:00:00Z,0,3.8,93,1015.5,3,290
DUBLIN AIRPORT,2017,6,26,5,2017-06-26T05:00:00Z,0,6.1,98,1015.4,3,270
DUBLIN AIRPORT,2017,6,26,6,2017-06-26T06:00:00Z,0,10.1,79,1015.4,3,290
DUBLIN AIRPORT,2017,6,26,7,2017-06-26T07:00:00Z,0,11.8,76,1015.6,3,360
DUBLIN AIRPORT,2017,6,26,8,2017-06-26T08:00:00Z,0,12.8,65,1015.4,2,10
DUBLIN AIRPORT,2017,6,26,9,2017-06-26T09:00:00Z,0,14.1,54,1015,3,340
DUBLIN AIRPORT,2017,6,26,10,2017-06-26T10:00:00Z,0,14.8,59,1015.1,4,90
DUBLIN AIRPORT,2017,6,26,11,2017-06-26T11:00:00Z,0,15.5,58,1014.9,7,100
DUBLIN AIRPORT,2017,6,26,12,2017-06-26T12:00:00Z,0,15.5,59,1014.7,7,100
DUBLIN AIRPORT,2017,6,26,13,2017-06-26T13:00:00Z,0,15.1,58,1014.6,7,80
DUBLIN AIRPORT,2017,6,26,14,2017-06-26T14:00:00Z,0,14.2,65,1014.6,9,100
DUBLIN AIRPORT,2017,6,26,15,2017-06-26T15:00:00Z,0,13.6,61,1013.8,9,100
DUBLIN AIRPORT,2017,6,26,16,2017-06-26T16:00:00Z,0,12.8,68,1013.8,8,100
DUBLIN AIRPORT,2017,6,26,17,2017-06-26T17:00:00Z,0,13.1,66,1013,8,110
DUBLIN AIRPORT,2017,6,26,18,2017-06-26T18:00:00Z,0,12.9,75,1012.6,9,100
DUBLIN AIRPORT,2017,6,26,19,2017-06-26T19:00:00Z,0,12.4,76,1012.2,9,100
DUBLIN AIRPORT,2017,6,26,20,2017-06-26T20:00:00Z,1.1,11.1,91,1011.9,9,100
DUBLIN AIRPORT,2017,6,26,21,2017-06-26T21:00:00Z,2.5,10.9,95,1011.6,8,110
DUBLIN AIRPORT,2017,6,26,22,2017-06-26T22:00:00Z,0.4,11.1,95,1010.8,9,110
DUBLIN AIRPORT,2017,6,26,23,2017-06-26T23:00:00Z,0.6,11.2,96,1010.2,10,110
DUBLIN AIRPORT,2017,6,27,0,2017-06-27T00:00:00Z,2.5,11.6,96,1009.2,9,110
DUBLIN AIRPORT,2017,6,27,1,2017-06-27T01:00:00Z,4.7,11.5,96,1008.3,9,120
DUBLIN AIRPORT,2017,6,27,2,2017-06-27T02:00:00Z,2.4,11.8,96,1007.2,12,130
DUBLIN AIRPORT,2017,6,27,3,2017-06-27T03:00:00Z,0.4,12.2,96,1006.4,13,130
DUBLIN AIRPORT,2017,6,27,4,2017-06-27T04:00:00Z,1.4,12.5,96,1005.7,11,130
DUBLIN AIRPORT,2017,6,27,5,2017-06-27T05:00:00Z,1.1,12.8,96,1005.2,11,140
DUBLIN AIRPORT,2017,6,27,6,2017-06-27T06:00:00Z,0.9,13.3,98,1004.5,11,130
DUBLIN AIRPORT,2017,6,27,7,2017-06-27T07:00:00Z,0.5,14.1,97,1004.4,9,140
DUBLIN AIRPORT,2017,6,27,8,2017-06-27T08:00:00Z,1,15.1,98,1004.3,6,140
DUBLIN AIRPORT,2017,6,27,9,2017-06-27T09:00:00Z,0,16.3,94,1003.8,5,140
DUBLIN AIRPORT,2017,6,27,10,2017-06-27T10:00:00Z,0,18.7,82,1003.4,5,150
DUBLIN AIRPORT,2017,6,27,11,2017-06-27T11:00:00Z,0.1,17.8,84,1003.1,8,130
DUBLIN AIRPORT,2017,6,27,12,2017-06-27T12:00:00Z,0,19.7,82,1002.6,10,130
DUBLIN AIRPORT,2017,6,27,13,2017-06-27T13:00:00Z,0,18.2,85,1002.4,12,120
DUBLIN AIRPORT,2017,6,27,14,2017-06-27T14:00:00Z,0,21.3,59,1001.7,11,130
DUBLIN AIRPORT,2017,6,27,15,2017-06-27T15:00:00Z,0,20.3,59,1001.4,12,140
DUBLIN AIRPORT,2017,6,27,16,2017-06-27T16:00:00Z,0,18.6,76,1001.4,13,130
DUBLIN AIRPORT,2017,6,27,17,2017-06-27T17:00:00Z,0,18.2,77,1000.9,12,110
DUBLIN AIRPORT,2017,6,27,18,2017-06-27T18:00:00Z,0,17.5,79,1001,12,140
DUBLIN AIRPORT,2017,6,27,19,2017-06-27T19:00:00Z,0,18.3,73,1000.7,9,140
DUBLIN AIRPORT,2017,6,27,20,2017-06-27T20:00:00Z,0,16.8,78,1000.8,9,140
DUBLIN AIRPORT,2017,6,27,21,2017-06-27T21:00:00Z,0,14.1,85,1001,6,120
DUBLIN AIRPORT,2017,6,27,22,2017-06-27T22:00:00Z,0,12.9,93,1001.3,7,120
DUBLIN AIRPORT,2017,6,27,23,2017-06-27T23:00:00Z,0,11.1,97,1001.8,5,120
DUBLIN AIRPORT,2017,6,28,0,2017-06-28T00:00:00Z,0,12,95,1001.6,1,90
DUBLIN AIRPORT,2017,6,28,1,2017-06-28T01:00:00Z,0,10.9,95,1001.2,4,110
DUBLIN AIRPORT,2017,6,28,2,2017-06-28T02:00:00Z,0,12.4,98,1000.7,3,110
DUBLIN AIRPORT,2017,6,28,3,2017-06-28T03:00:00Z,0,12.7,98,1000.4,1,280
DUBLIN AIRPORT,2017,6,28,4,2017-06-28T04:00:00Z,0,12.7,96,1000.4,1,270
DUBLIN AIRPORT,2017,6,28,5,2017-06-28T05:00:00Z,0,12.7,95,1000.5,4,290
DUBLIN AIRPORT,2017,6,28,6,2017-06-28T06:00:00Z,0,13.3,96,1000.4,4,30
DUBLIN AIRPORT,2017,6,28,7,2017-06-28T07:00:00Z,0,13.7,94,1000.6,5,80
DUBLIN AIRPORT,2017,6,28,8,2017-06-28T08:00:00Z,0.7,13.6,95,1000.9,6,80
DUBLIN AIRPORT,2017,6,28,9,2017-06-28T09:00:00Z,2.2,13,96,1001,8,50
DUBLIN AIRPORT,2017,6,28,10,2017-06-28T10:00:00Z,2,12.9,96,1001.4,11,80
DUBLIN AIRPORT,2017,6,28,11,2017-06-28T11:00:00Z,1,12.8,95,1001.5,11,70
DUBLIN AIRPORT,2017,6,28,12,2017-06-28T12:00:00Z,0.9,12.8,94,1001.8,10,70
DUBLIN AIRPORT,2017,6,28,13,2017-06-28T13:00:00Z,0.2,13.2,91,1001.7,12,70
DUBLIN AIRPORT,2017,6,28,14,2017-06-28T14:00:00Z,0,13,91,1001.6,11,70
DUBLIN AIRPORT,2017,6,28,15,2017-06-28T15:00:00Z,0,13.1,86,1001.7,12,60
DUBLIN AIRPORT,2017,6,28,16,2017-06-28T16:00:00Z,0,13.8,80,1001.6,12,60
DUBLIN AIRPORT,2017,6,28,17,2017-06-28T17:00:00Z,0,13.7,79,1001.6,12,60
DUBLIN AIRPORT,2017,6,28,18,2017-06-28T18:00:00Z,0,12.3,90,1001.8,11,40
DUBLIN AIRPORT,2017,6,28,19,2017-06-28T19:00:00Z,0.4,11.9,95,1001.8,9,40
DUBLIN AIRPORT,2017,6,28,20,2017-06-28T20:00:00Z,0,12.1,88,1001.8,8,40
DUBLIN AIRPORT,2017,6,28,21,2017-06-28T21:00:00Z,0,11.9,82,1002.1,11,50
DUBLIN AIRPORT,2017,6,28,22,2017-06-28T22:00:00Z,0,11.8,82,1002.1,10,40
DUBLIN AIRPORT,2017,6,28,23,2017-06-28T23:00:00Z,0,11.6,82,1001.9,9,40
DUBLIN AIRPORT,2017,6,29,0,2017-06-29T00:00:00Z,0,11.4,83,1001.7,9,30
DUBLIN AIRPORT,2017,6,29,1,2017-06-29T01:00:00Z,0,11.3,82,1001.6,8,10
DUBLIN AIRPORT,2017,6,29,2,2017-06-29T02:00:00Z,0,10.3,81,1001.3,10,360
DUBLIN AIRPORT,2017,6,29,3,2017-06-29T03:00:00Z,0,9.2,84,1001.1,8,350
DUBLIN AIRPORT,2017,6,29,4,2017-06-29T04:00:00Z,0,9.1,87,1000.9,9,10
DUBLIN AIRPORT,2017,6,29,5,2017-06-29T05:00:00Z,0,9.7,84,1000.9,9,330
DUBLIN AIRPORT,2017,6,29,6,2017-06-29T06:00:00Z,0,9.9,83,1000.9,11,330
DUBLIN AIRPORT,2017,6,29,7,2017-06-29T07:00:00Z,0,10.6,81,1000.8,12,330
DUBLIN AIRPORT,2017,6,29,8,2017-06-29T08:00:00Z,0,11.3,74,1001,12,330
DUBLIN AIRPORT,2017,6,29,9,2017-06-29T09:00:00Z,0,11.4,79,1001.2,12,340
DUBLIN AIRPORT,2017,6,29,10,2017-06-29T10:00:00Z,0.3,11.9,83,1001.1,11,350
DUBLIN AIRPORT,2017,6,29,11,2017-06-29T11:00:00Z,0,12.4,80,1001.3,12,340
DUBLIN AIRPORT,2017,6,29,12,2017-06-29T12:00:00Z,0,12.5,74,1001.7,14,350
DUBLIN AIRPORT,2017,6,29,13,2017-06-29T13:00:00Z,0.1,11.9,81,1002.2,14,340
DUBLIN AIRPORT,2017,6,29,14,2017-06-29T14:00:00Z,0.4,11.7,85,1002.5,15,330
DUBLIN AIRPORT,2017,6,29,15,2017-06-29T15:00:00Z,0.9,11.9,89,1002.7,16,330
DUBLIN AIRPORT,2017,6,29,16,2017-06-29T16:00:00Z,0.4,11.5,90,1002.7,18,330
DUBLIN AIRPORT,2017,6,29,17,2017-06-29T17:00:00Z,0.3,11.2,90,1003,17,330
DUBLIN AIRPORT,2017,6,29,18,2017-06-29T18:00:00Z,0.9,11.2,91,1003.3,16,320
DUBLIN AIRPORT,2017,6,29,19,2017-06-29T19:00:00Z,0.6,11,91,1003.5,15,310
DUBLIN AIRPORT,2017,6,29,20,2017-06-29T20:00:00Z,0.1,10.9,89,1003.7,15,310
DUBLIN AIRPORT,2017,6,29,21,2017-06-29T21:00:00Z,0,10.6,90,1004.3,15,310
DUBLIN AIRPORT,2017,6,29,22,2017-06-29T22:00:00Z,0,10.7,87,1004.6,15,310
DUBLIN AIRPORT,2017,6,29,23,2017-06-29T23:00:00Z,0,10.6,87,1004.9,15,310
DUBLIN AIRPORT,2017,6,30,0,2017-06-30T00:00:00Z,0.4,10.6,87,1004.9,16,310
DUBLIN AIRPORT,2017,6,30,1,2017-06-30T01:00:00Z,0.1,10.7,87,1005.1,17,320
DUBLIN AIRPORT,2017,6,30,2,2017-06-30T02:00:00Z,0,10.5,88,1005.3,17,320
DUBLIN AIRPORT,2017,6,30,3,2017-06-30T03:00:00Z,0.1,10.3,91,1005.7,17,320
DUBLIN AIRPORT,2017,6,30,4,2017-06-30T04:00:00Z,0.7,10.2,91,1006.1,17,320
DUBLIN AIRPORT,2017,6,30,5,2017-06-30T05:00:00Z,0,10.3,90,1006.6,17,320
DUBLIN AIRPORT,2017,6,30,6,2017-06-30T06:00:00Z,0,10.6,89,1007.5,17,320
DUBLIN AIRPORT,2017,6,30,7,2017-06-30T07:00:00Z,0.1,10.7,90,1008.3,16,320
DUBLIN AIRPORT,2017,6,30,8,2017-06-30T08:00:00Z,0,11,87,1009,15,320
DUBLIN AIRPORT,2017,6,30,9,2017-06-30T09:00:00Z,0,11.1,89,1009.6,16,320
DUBLIN AIRPORT,2017,6,30,10,2017-06-30T10:00:00Z,0,11.6,87,1010.3,17,320
DUBLIN AIRPORT,2017,6,30,11,2017-06-30T11:00:00Z,0,11.9,84,1011.1,18,320
DUBLIN AIRPORT,2017,6,30,12,2017-06-30T12:00:00Z,0,12.5,83,1011.6,18,320
DUBLIN AIRPORT,2017,6,30,13,2017-06-30T13:00:00Z,0,12.8,81,1012.6,20,320
DUBLIN AIRPORT,2017,6,30,14,2017-06-30T14:00:00Z,0,13.7,74,1013.2,20,320
DUBLIN AIRPORT,2017,6,30,15,2017-06-30T15:00:00Z,0,13.7,75,1013.7,18,320
DUBLIN AIRPORT,2017,6,30,16,2017-06-30T16:00:00Z,0,13.7,74,1014.2,16,320
DUBLIN AIRPORT,2017,6,30,17,2017-06-30T17:00:00Z,0,13.7,72,1014.7,16,320
DUBLIN AIRPORT,2017,6,30,18,2017-06-30T18:00:00Z,0,13.4,73,1015.5,16,320
DUBLIN AIRPORT,2017,6,30,19,2017-06-30T19:00:00Z,0,12.9,75,1015.9,14,320
DUBLIN AIRPORT,2017,6,30,20,2017-06-30T20:00:00Z,0,12.3,78,1016.5,12,320
DUBLIN AIRPORT,2017,6,30,21,2017-06-30T21:00:00Z,0,9.8,86,1017.4,8,330
DUBLIN AIRPORT,2017,6,30,22,2017-06-30T22:00:00Z,0,8.4,90,1017.7,5,290
DUBLIN AIRPORT,2017,6,30,23,2017-06-30T23:00:00Z,0,7,91,1017.9,5,290
DUBLIN AIRPORT,2017,7,1,0,2017-07-01T00:00:00Z,0,8.5,85,1018,7,270
DUBLIN AIRPORT,2017,7,1,1,2017-07-01T01:00:00Z,0,8,86,1018.2,9,270
DUBLIN AIRPORT,2017,7,1,2,2017-07-01T02:00:00Z,0,7.5,91,1018,8,270
DUBLIN AIRPORT,2017,7,1,3,2017-07-01T03:00:00Z,0,7.2,93,1018,9,270
DUBLIN AIRPORT,2017,7,1,4,2017-07-01T04:00:00Z,0,7.6,91,1017.7,8,250
DUBLIN AIRPORT,2017,7,1,5,2017-07-01T05:00:00Z,0,8,89,1017.9,9,250
DUBLIN AIRPORT,2017,7,1,6,2017-07-01T06:00:00Z,0,9.2,88,1017.8,10,250
DUBLIN AIRPORT,2017,7,1,7,2017-07-01T07:00:00Z,0,11.8,81,1017.7,11,240
DUBLIN AIRPORT,2017,7,1,8,2017-07-01T08:00:00Z,0,13.2,79,1017.6,13,240
DUBLIN AIRPORT,2017,7,1,9,2017-07-01T09:00:00Z,0,14.1,80,1017.4,11,240
DUBLIN AIRPORT,2017,7,1,10,2017-07-01T10:00:00Z,0,14.8,78,1016.7,11,230
DUBLIN AIRPORT,2017,7,1,11,2017-07-01T11:00:00Z,0,15.2,81,1016.5,14,230
DUBLIN AIRPORT,2017,7,1,12,2017-07-01T12:00:00Z,0,16,76,1016.4,15,230
DUBLIN AIRPORT,2017,7,1,13,2017-07-01T13:00:00Z,0,16.9,78,1016.1,17,240
DUBLIN AIRPORT,2017,7,1,14,2017-07-01T14:00:00Z,0,16.4,88,1016,16,240
DUBLIN AIRPORT,2017,7,1,15,2017-07-01T15:00:00Z,0,16.2,90,1016,16,240
DUBLIN AIRPORT,2017,7,1,16,2017-07-01T16:00:00Z,0,17.5,86,1015.8,14,240
DUBLIN AIRPORT,2017,7,1,17,2017-07-01T17:00:00Z,0,17.8,80,1015.9,18,260
DUBLIN AIRPORT,2017,7,1,18,2017-07-01T18:00:00Z,0,16.4,72,1016.4,19,300
DUBLIN AIRPORT,2017,7,1,19,2017-07-01T19:00:00Z,0,15.1,70,1017.8,18,290
DUBLIN AIRPORT,2017,7,1,20,2017-07-01T20:00:00Z,0,14.1,69,1018.5,15,300
DUBLIN AIRPORT,2017,7,1,21,2017-07-01T21:00:00Z,0,12.2,79,1019.4,12,290
DUBLIN AIRPORT,2017,7,1,22,2017-07-01T22:00:00Z,0,10.6,85,1020.1,11,280
DUBLIN AIRPORT,2017,7,1,23,2017-07-01T23:00:00Z,0,10.7,81,1020.6,10,270
DUBLIN AIRPORT,2017,7,2,0,2017-07-02T00:00:00Z,0,9.9,86,1021.2,10,270
DUBLIN AIRPORT,2017,7,2,1,2017-07-02T01:00:00Z,0,9.2,91,1021.4,9,270
DUBLIN AIRPORT,2017,7,2,2,2017-07-02T02:00:00Z,0,9.1,92,1021.9,9,270
DUBLIN AIRPORT,2017,7,2,3,2017-07-02T03:00:00Z,0,8.7,90,1021.9,9,270
DUBLIN AIRPORT,2017,7,2,4,2017-07-02T04:00:00Z,0,8.8,90,1022.3,9,250
DUBLIN AIRPORT,2017,7,2,5,2017-07-02T05:00:00Z,0,8.9,93,1022.4,10,260
DUBLIN AIRPORT,2017,7,2,6,2017-07-02T06:00:00Z,0,10.3,90,1022.4,11,260
DUBLIN AIRPORT,2017,7,2,7,2017-07-02T07:00:00Z,0,11.7,83,1022.8,11,260
DUBLIN AIRPORT,2017,7,2,8,2017-07-02T08:00:00Z,0,13.2,78,1022.8,11,270
DUBLIN AIRPORT,2017,7,2,9,2017-07-02T09:00:00Z,0,14,72,1022.9,9,280
DUBLIN AIRPORT,2017,7,2,10,2017-07-02T10:00:00Z,0,15.7,65,1022.6,9,260
DUBLIN AIRPORT,2017,7,2,11,2017-07-02T11:00:00Z,0,15.6,70,1022.7,10,230
DUBLIN AIRPORT,2017,7,2,12,2017-07-02T12:00:00Z,0,16.5,65,1022.6,10,230
DUBLIN AIRPORT,2017,7,2,13,2017-07-02T13:00:00Z,0,17.2,62,1021.8,10,220
DUBLIN AIRPORT,2017,7,2,14,2017-07-02T14:00:00Z,0,17.8,61,1021.2,10,220
DUBLIN AIRPORT,2017,7,2,15,2017-07-02T15:00:00Z,0,18.7,59,1020.4,11,230
DUBLIN AIRPORT,2017,7,2,16,2017-07-02T16:00:00Z,0,19.2,56,1019.8,13,240
DUBLIN AIRPORT,2017,7,2,17,2017-07-02T17:00:00Z,0,17.8,64,1019.6,13,250
DUBLIN AIRPORT,2017,7,2,18,2017-07-02T18:00:00Z,0,17.6,68,1019.2,10,270
DUBLIN AIRPORT,2017,7,2,19,2017-07-02T19:00:00Z,0,17.3,72,1019,8,260
DUBLIN AIRPORT,2017,7,2,20,2017-07-02T20:00:00Z,0,16.7,72,1019,7,290
DUBLIN AIRPORT,2017,7,2,21,2017-07-02T21:00:00Z,0,16.2,74,1019,6,250
DUBLIN AIRPORT,2017,7,2,22,2017-07-02T22:00:00Z,0,15.2,86,1019.1,5,260
DUBLIN AIRPORT,2017,7,2,23,2017-07-02T23:00:00Z,0,14.5,89,1018.9,6,220
DUBLIN AIRPORT,2017,7,3,0,2017-07-03T00:00:00Z,0,14.9,88,1018.6,6,230
DUBLIN AIRPORT,2017,7,3,1,2017-07-03T01:00:00Z,0,14.8,88,1018.3,8,240
DUBLIN AIRPORT,2017,7,3,2,2017-07-03T02:00:00Z,0,14.5,89,1018.1,12,240
DUBLIN AIRPORT,2017,7,3,3,2017-07-03T03:00:00Z,0.1,14.1,92,1018.1,12,250
DUBLIN AIRPORT,2017,7,3,4,2017-07-03T04:00:00Z,0,14,92,1018.1,13,260
DUBLIN AIRPORT,2017,7,3,5,2017-07-03T05:00:00Z,0.7,13.4,95,1018.4,10,260
DUBLIN AIRPORT,2017,7,3,6,2017-07-03T06:00:00Z,0,13.5,93,1019,8,270
DUBLIN AIRPORT,2017,7,3,7,2017-07-03T07:00:00Z,0.1,12.9,94,1019.5,9,280
DUBLIN AIRPORT,2017,7,3,8,2017-07-03T08:00:00Z,0,13.1,85,1019.9,11,290
DUBLIN AIRPORT,2017,7,3,9,2017-07-03T09:00:00Z,0.1,14.8,75,1019.9,11,280
DUBLIN AIRPORT,2017,7,3,10,2017-07-03T10:00:00Z,0,14.8,75,1020.2,10,270
DUBLIN AIRPORT,2017,7,3,11,2017-07-03T11:00:00Z,0,14.9,74,1020.6,8,290
DUBLIN AIRPORT,2017,7,3,12,2017-07-03T12:00:00Z,0,15.1,72,1020.7,7,280
DUBLIN AIRPORT,2017,7,3,13,2017-07-03T13:00:00Z,0,15.7,70,1020.9,6,290
DUBLIN AIRPORT,2017,7,3,14,2017-07-03T14:00:00Z,0,16.3,69,1020.5,4,290
DUBLIN AIRPORT,2017,7,3,15,2017-07-03T15:00:00Z,0,16.3,70,1020.4,1,300
DUBLIN AIRPORT,2017,7,3,16,2017-07-03T16:00:00Z,0,16.3,70,1020.3,5,120
DUBLIN AIRPORT,2017,7,3,17,2017-07-03T17:00:00Z,0,16.3,72,1020.4,9,110
DUBLIN AIRPORT,2017,7,3,18,2017-07-03T18:00:00Z,0,14.6,85,1020.1,10,130
DUBLIN AIRPORT,2017,7,3,19,2017-07-03T19:00:00Z,0.1,13.8,91,1019.9,10,130
DUBLIN AIRPORT,2017,7,3,20,2017-07-03T20:00:00Z,0,14.1,93,1019.5,6,140
DUBLIN AIRPORT,2017,7,3,21,2017-07-03T21:00:00Z,0.3,14.2,95,1019.2,3,140
DUBLIN AIRPORT,2017,7,3,22,2017-07-03T22:00:00Z,0,13.8,97,1019,8,120
DUBLIN AIRPORT,2017,7,3,23,2017-07-03T23:00:00Z,0,13.9,98,1018.8,9,130
DUBLIN AIRPORT,2017,7,4,0,2017-07-04T00:00:00Z,0,14.1,99,1018.2,6,140
DUBLIN AIRPORT,2017,7,4,1,2017-07-04T01:00:00Z,0,14.5,98,1017.9,4,160
DUBLIN AIRPORT,2017,7,4,2,2017-07-04T02:00:00Z,0,14.8,93,1017.5,8,220
DUBLIN AIRPORT,2017,7,4,3,2017-07-04T03:00:00Z,0,14.8,91,1017.3,7,220
DUBLIN AIRPORT,2017,7,4,4,2017-07-04T04:00:00Z,0,14.6,89,1016.9,7,210
DUBLIN AIRPORT,2017,7,4,5,2017-07-04T05:00:00Z,0,14.9,88,1016.7,8,220
DUBLIN AIRPORT,2017,7,4,6,2017-07-04T06:00:00Z,0,14.8,91,1016.7,11,220
DUBLIN AIRPORT,2017,7,4,7,2017-07-04T07:00:00Z,0,15.4,88,1016.8,12,220
DUBLIN AIRPORT,2017,7,4,8,2017-07-04T08:00:00Z,0,15.8,87,1017,12,220
DUBLIN AIRPORT,2017,7,4,9,2017-07-04T09:00:00Z,0,16.8,82,1016.8,12,230
DUBLIN AIRPORT,2017,7,4,10,2017-07-04T10:00:00Z,0,17.4,76,1016.8,14,230
DUBLIN AIRPORT,2017,7,4,11,2017-07-04T11:00:00Z,0,17.7,76,1016.9,16,220
DUBLIN AIRPORT,2017,7,4,12,2017-07-04T12:00:00Z,0,18,74,1017,16,230
DUBLIN AIRPORT,2017,7,4,13,2017-07-04T13:00:00Z,0,18.3,74,1017,18,230
DUBLIN AIRPORT,2017,7,4,14,2017-07-04T14:00:00Z,0,18.8,73,1016.7,18,240
DUBLIN AIRPORT,2017,7,4,15,2017-07-04T15:00:00Z,0,19.1,71,1017,18,240
DUBLIN AIRPORT,2017,7,4,16,2017-07-04T16:00:00Z,0.1,19.5,73,1016.7,14,250
DUBLIN AIRPORT,2017,7,4,17,2017-07-04T17:00:00Z,0,20.3,68,1016.7,12,260
DUBLIN AIRPORT,2017,7,4,18,2017-07-04T18:00:00Z,0,19.5,73,1017.1,11,280
DUBLIN AIRPORT,2017,7,4,19,2017-07-04T19:00:00Z,0.1,18.1,83,1017.5,7,300
DUBLIN AIRPORT,2017,7,4,20,2017-07-04T20:00:00Z,0,17.2,84,1017.9,8,270
DUBLIN AIRPORT,2017,7,4,21,2017-07-04T21:00:00Z,0,15.3,89,1018.7,6,310
